/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_54_312.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_54_312.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_54_312.jpg, 0, 1, 0, 30.19017
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_54_415.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_54_415.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_54_415.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_54_516.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_54_516.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_54_516.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_54_616.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_54_616.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_54_616.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_54_718.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_54_718.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_54_718.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_54_822.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_54_822.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_54_822.jpg, 0, 1, 0, 30.19028
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_54_925.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_54_925.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_54_925.jpg, -0.1441981, 1, 0, 30.18468
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_025.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_025.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_025.jpg, -0.07820714, 1, 0, 30.19015
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_127.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_127.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_127.jpg, 0, 1, 0, 30.19002
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_229.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_229.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_229.jpg, 0, 1, 0, 30.19028
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_329.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_329.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_329.jpg, 0, 1, 0, 30.19031
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_432.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_432.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_432.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_535.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_535.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_535.jpg, 0, 1, 0, 30.19025
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_638.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_638.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_638.jpg, 0, 1, 0, 30.19028
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_740.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_740.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_740.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_842.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_842.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_842.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_55_944.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_55_944.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_55_944.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_044.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_044.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_044.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_148.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_148.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_148.jpg, 0, 1, 0, 30.19031
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_248.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_248.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_248.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_348.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_348.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_348.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_448.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_448.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_448.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_551.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_551.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_551.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_652.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_652.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_652.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_755.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_755.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_755.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_858.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_858.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_858.jpg, 0, 1, 0, 30.19028
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_56_961.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_56_961.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_56_961.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_061.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_061.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_061.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_165.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_165.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_165.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_269.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_269.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_269.jpg, 0, 1, 0, 30.19028
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_369.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_369.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_369.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_471.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_471.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_471.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_572.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_572.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_572.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_675.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_675.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_675.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_779.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_779.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_779.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_882.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_882.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_882.jpg, 0, 1, 0, 30.19031
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_57_982.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_57_982.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_57_982.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_58_084.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_58_084.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_58_084.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_58_187.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_58_187.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_58_187.jpg, 0, 1, 0, 30.19028
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_58_288.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_58_288.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_58_288.jpg, 0, 1, 0, 30.1902
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_58_389.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_58_389.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_58_389.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_58_495.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_58_495.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_58_495.jpg, -0.1352313, 1, 0, 30.18528
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_58_597.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_58_597.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_58_597.jpg, 0, 1, 0, 30.19011
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_58_699.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_58_699.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_58_699.jpg, 0, 1, 0, 30.19025
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_58_801.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_58_801.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_58_801.jpg, 0, 1, 0, 30.19032
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_58_901.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_58_901.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_58_901.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_003.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_003.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_003.jpg, -0.08976889, 1, 0, 30.1875
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_108.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_108.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_108.jpg, 0, 1, 0, 30.19027
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_208.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_208.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_208.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_313.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_313.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_313.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_414.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_414.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_414.jpg, -0.2055838, 1, 0, 30.17915
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_518.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_518.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_518.jpg, -0.02718902, 1, 0, 30.19072
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_622.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_622.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_622.jpg, 0, 1, 0, 30.19008
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_725.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_725.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_725.jpg, 0, 1, 0, 30.19019
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_830.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_830.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_830.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_20_59_934.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_20_59_934.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_20_59_934.jpg, -0.02465701, 1, 0, 30.19019
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_038.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_038.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_038.jpg, -0.1467483, 1, 0, 30.18586
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_143.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_143.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_143.jpg, 0, 1, 0, 30.19
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_245.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_245.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_245.jpg, 0, 1, 0, 30.19025
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_350.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_350.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_350.jpg, 0, 1, 0, 30.19031
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_451.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_451.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_451.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_556.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_556.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_556.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_662.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_662.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_662.jpg, -0.1029063, 1, 0, 30.18644
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_764.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_764.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_764.jpg, 0, 1, 0, 30.19022
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_866.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_866.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_866.jpg, 0, 1, 0, 30.19028
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_00_968.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_00_968.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_00_968.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_071.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_071.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_071.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_171.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_171.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_171.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_271.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_271.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_271.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_372.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_372.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_372.jpg, 0, 1, 0, 30.19031
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_478.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_478.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_478.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_581.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_581.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_581.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_683.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_683.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_683.jpg, 0, 1, 0, 30.19031
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_784.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_784.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_784.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_886.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_886.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_886.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_01_992.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_01_992.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_01_992.jpg, 0, 1, 0, 30.1903
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_02_093.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_02_093.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_02_093.jpg, 0, 1, 0, 30.19031
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_02_196.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_02_196.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_02_196.jpg, 0, 1, 0, 30.19032
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_02_297.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_02_297.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_02_297.jpg, 0, 1, 0, 30.1902
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_02_402.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_02_402.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_02_402.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_02_506.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_02_506.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_02_506.jpg, 0, 1, 0, 30.19032
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_02_607.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_02_607.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_02_607.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_02_708.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_02_708.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_02_708.jpg, 0.1334581, 1, 0, 30.1856
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_02_812.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_02_812.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_02_812.jpg, 0, 1, 0, 30.19021
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_02_914.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_02_914.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_02_914.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_03_017.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_03_017.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_03_017.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_03_123.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_03_123.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_03_123.jpg, 0, 1, 0, 30.19029
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_03_225.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_03_225.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_03_225.jpg, -0.2555459, 1, 0, 30.17363
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_03_326.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_03_326.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_03_326.jpg, -0.05243683, 1, 0, 30.19072
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_03_431.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_03_431.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_03_431.jpg, 0, 1, 0, 30.19007
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_03_535.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_03_535.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_03_535.jpg, 0, 1, 0, 30.19027
/Users/crypboy/Desktop/self driving car project/IMG/center_2021_12_02_23_21_03_640.jpg, /Users/crypboy/Desktop/self driving car project/IMG/left_2021_12_02_23_21_03_640.jpg, /Users/crypboy/Desktop/self driving car project/IMG/right_2021_12_02_23_21_03_640.jpg, 0.03250802, 1, 0, 30.18999
